student_id,exam_date,subject,marks
60,2022-07,Computers,56
61,2022-04,Physics,88
62,2021-05,Computers,66
63,2020-02,Physics,52
64,2020-04,Computers,70
65,2022-05,Physics,65
66,2022-07,Maths,53
67,2020-02,Computers,78
68,2021-05,Physics,85
69,2021-02,Computers,82
70,2021-01,Chemistry,72
71,2021-02,Computers,43
72,2020-07,Accounts,94
73,2020-12,Accounts,72
74,2021-10,Maths,62
75,2022-09,Physics,49
76,2022-12,Physics,99
77,2021-03,Accounts,43
78,2022-09,Computers,59
79,2022-09,Accounts,85
80,2022-12,Maths,65
81,2020-12,English,48
82,2021-02,Computers,76
83,2021-07,Computers,47
84,2022-09,Maths,61
85,2022-04,English,64
86,2022-06,Maths,76
87,2021-12,English,48
88,2020-03,Computers,48
89,2020-02,Computers,66
90,2022-08,English,67
91,2020-10,Physics,81
92,2020-11,Chemistry,58
93,2020-06,Computers,78
94,2020-03,Accounts,81
95,2021-01,Computers,95
96,2022-06,English,66
97,2021-10,Maths,79
98,2021-08,English,68
99,2020-10,Computers,77
100,2020-04,Physics,99
101,2020-02,English,87
102,2022-03,Chemistry,79
103,2021-09,Chemistry,44
104,2020-08,Chemistry,86
105,2022-03,Physics,41
106,2021-12,Computers,96
107,2020-03,Computers,73
108,2020-10,Computers,65
109,2021-12,Maths,85
110,2022-03,Physics,82
111,2020-10,Chemistry,90
112,2020-10,Maths,90
113,2020-08,Accounts,58
114,2021-09,Physics,68
115,2022-05,Computers,44
116,2021-01,Physics,69
117,2022-11,Physics,51
118,2022-02,English,71
119,2020-02,Physics,87
120,2020-11,Computers,65
121,2020-07,Physics,93
122,2021-01,Accounts,78
123,2021-07,Chemistry,49
124,2021-05,Computers,98
125,2022-12,Physics,50
126,2021-12,Chemistry,99
127,2020-08,Computers,40
128,2022-07,Maths,99
129,2020-01,English,67
130,2022-12,Computers,79
131,2021-11,English,92
132,2020-02,Maths,94
133,2020-07,Maths,96
134,2022-04,English,81
135,2022-08,Computers,96
136,2020-05,Computers,70
137,2022-10,English,62
138,2021-03,Chemistry,79
139,2021-02,Physics,77
140,2022-08,Accounts,80
141,2022-09,Computers,82
142,2021-07,English,79
143,2020-10,Chemistry,92
144,2021-07,Chemistry,63
145,2020-01,Maths,75
146,2022-09,Maths,50
147,2021-12,Chemistry,92
148,2021-08,Accounts,89
149,2021-11,Maths,91
150,2020-03,Physics,87
151,2020-05,Computers,91
152,2020-11,Maths,54
153,2020-10,Physics,49
154,2020-02,Maths,53
155,2021-12,Physics,96
156,2022-03,Accounts,94
157,2022-06,Physics,83
158,2022-04,Accounts,69
159,2021-07,Maths,90
160,2022-10,English,91
161,2020-06,Chemistry,65
162,2022-06,Accounts,69
163,2022-06,Accounts,81
164,2021-08,Physics,77
165,2021-11,Maths,92
166,2022-08,English,48
167,2022-09,Maths,85
168,2022-02,Computers,58
169,2021-11,Computers,52
170,2021-10,Physics,87
171,2021-02,Physics,44
172,2022-11,Accounts,46
173,2022-06,Computers,40
174,2022-11,Computers,64
175,2021-06,Computers,84
176,2022-06,Computers,82
177,2020-07,English,61
178,2020-09,Accounts,57
179,2021-04,Physics,84
180,2020-11,Computers,54
181,2022-03,Chemistry,72
182,2020-04,Computers,43
183,2021-01,Physics,66
184,2020-07,Accounts,86
185,2020-07,Physics,90
186,2022-04,English,87
187,2021-07,Maths,97
188,2021-03,Chemistry,58
189,2020-05,Accounts,74
190,2022-09,Computers,45
191,2020-11,English,53
192,2022-09,Maths,92
193,2020-10,Maths,88
194,2022-05,Computers,72
195,2022-03,Computers,60
196,2021-08,Chemistry,85
197,2021-04,Computers,53
198,2022-05,Physics,65
199,2021-03,English,50
200,2021-05,Physics,48
201,2021-05,Physics,47
202,2022-10,Chemistry,63
203,2022-11,Chemistry,56
204,2020-08,Accounts,77
205,2022-03,Physics,84
206,2021-07,Physics,89
207,2022-01,Physics,62
208,2022-03,Accounts,47
209,2021-09,English,83
210,2022-02,Computers,63
211,2021-06,Maths,46
212,2020-11,Physics,67
213,2021-10,Chemistry,94
214,2020-04,Accounts,43
215,2021-11,Physics,50
216,2020-03,Maths,99
217,2020-01,Chemistry,66
218,2020-01,Accounts,51
219,2020-08,English,73
220,2022-02,Maths,50
221,2022-08,English,80
222,2021-10,English,45
223,2020-04,English,82
224,2022-03,Computers,48
225,2020-12,Computers,47
226,2020-05,Maths,52
227,2021-11,Maths,73
228,2021-02,Maths,44
229,2021-11,Maths,52
230,2020-08,Physics,69
231,2022-09,Maths,98
232,2020-05,Chemistry,75
233,2022-09,English,47
234,2020-10,Chemistry,79
235,2020-04,Chemistry,89
236,2020-03,Chemistry,69
237,2020-03,English,72
238,2022-08,Maths,67
239,2021-05,Physics,70
240,2020-08,Accounts,83
241,2020-12,Maths,75
242,2021-09,Computers,76
243,2021-01,English,43
244,2020-07,Accounts,88
245,2021-06,Computers,65
246,2022-03,English,52
247,2022-12,Maths,71
248,2020-01,Maths,52
249,2020-12,English,62
250,2020-03,English,68
251,2021-10,Accounts,44
252,2021-04,Maths,52
253,2020-08,Chemistry,98
254,2022-08,Physics,76
255,2020-01,Maths,51
256,2020-08,English,79
257,2020-12,Accounts,89
258,2022-09,Chemistry,95
259,2022-12,Maths,95
260,2022-11,English,48
261,2022-07,Physics,70
262,2022-01,Chemistry,52
263,2020-12,Physics,41
264,2021-08,Physics,80
265,2021-08,English,77
266,2022-07,Accounts,72
267,2020-11,Physics,63
268,2022-11,Maths,91
269,2020-10,Computers,46
270,2021-08,Chemistry,87
271,2022-10,Physics,47
272,2022-04,Physics,54
273,2022-12,English,82
274,2021-10,Accounts,58
275,2022-01,Computers,62
276,2021-07,Chemistry,52
277,2020-11,Computers,48
278,2020-02,Chemistry,59
279,2021-12,Computers,55
280,2021-07,Maths,93
281,2020-04,Computers,75
282,2021-05,Physics,69
283,2022-02,Chemistry,51
284,2021-04,English,82
285,2021-10,English,40
286,2022-02,Physics,78
287,2021-12,Computers,55
288,2020-12,English,65
289,2022-12,Physics,82
290,2022-07,Maths,52
291,2020-10,Maths,71
292,2020-07,Physics,53
293,2021-01,Physics,80
294,2020-08,Computers,91
295,2020-05,Maths,98
296,2021-08,English,61
297,2020-03,Chemistry,49
298,2022-10,Chemistry,47
299,2020-05,Chemistry,87
300,2022-11,English,40
301,2021-06,Maths,52
302,2021-09,Computers,94
303,2021-07,Chemistry,66
304,2021-04,Maths,80
305,2020-05,English,93
306,2022-08,Maths,77
307,2021-08,Maths,81
308,2020-06,Accounts,60
309,2021-03,Accounts,46
310,2020-08,English,74
311,2022-05,English,64
312,2021-06,Accounts,47
313,2021-01,English,79
314,2021-04,Physics,44
315,2021-11,English,72
316,2020-05,Chemistry,81
317,2021-10,Computers,47
318,2020-06,Accounts,47
319,2022-02,English,86
320,2020-05,Accounts,75
321,2020-06,Computers,76
322,2021-01,Maths,46
323,2021-02,Chemistry,59
324,2021-06,Accounts,85
325,2022-08,Accounts,99
326,2020-05,Maths,87
327,2022-08,English,40
328,2021-03,Physics,73
329,2021-11,Accounts,58
330,2020-09,Computers,95
331,2021-04,Computers,50
332,2020-12,Chemistry,44
333,2021-06,English,56
334,2020-03,English,47
335,2022-08,English,56
336,2021-12,Computers,98
337,2020-01,Physics,59
338,2020-03,Accounts,86
339,2021-04,Physics,60
340,2022-01,Computers,78
341,2022-11,Physics,94
342,2021-12,Computers,48
343,2022-01,Chemistry,78
344,2022-10,Physics,42
345,2020-09,Chemistry,86
346,2021-09,Accounts,49
347,2021-02,Maths,53
348,2020-03,Chemistry,84
349,2021-03,English,86
350,2022-12,Accounts,63
351,2021-07,English,77
352,2022-01,Chemistry,78
353,2021-01,Accounts,95
354,2021-06,Computers,98
355,2020-06,Computers,41
356,2020-03,Maths,44
357,2021-01,Accounts,64
358,2021-03,Maths,62
359,2020-04,English,96
360,2021-06,Computers,56
361,2022-08,Chemistry,68
362,2020-02,Physics,58
363,2021-10,Computers,71
364,2020-11,Physics,53
365,2021-04,Accounts,54
366,2021-10,Physics,60
367,2022-04,Physics,46
368,2020-06,Computers,78
369,2020-01,Maths,50
370,2021-11,Accounts,86
371,2022-01,Chemistry,55
372,2020-03,Chemistry,48
373,2020-02,Physics,92
374,2021-08,Maths,44
375,2022-02,Accounts,76
376,2022-02,Chemistry,43
377,2021-03,Chemistry,46
378,2020-04,English,52
379,2020-04,Accounts,67
380,2022-05,Chemistry,65
381,2022-01,Chemistry,40
382,2021-10,English,82
383,2021-06,Maths,56
384,2020-12,Physics,78
385,2020-11,English,89
386,2021-03,Chemistry,77
387,2020-04,Maths,96
388,2020-01,English,64
389,2020-11,English,58
390,2021-03,Maths,98
391,2021-09,English,83
392,2020-12,English,98
393,2022-11,Physics,53
394,2020-01,Computers,99
395,2020-08,Accounts,48
396,2022-07,Physics,57
397,2021-08,Physics,64
398,2022-11,Computers,67
399,2022-11,Accounts,86
400,2020-10,Accounts,45
401,2021-05,Maths,98
402,2022-09,Maths,81
403,2020-04,Maths,71
404,2021-09,Computers,85
405,2022-07,Accounts,71
406,2021-05,Maths,65
407,2021-08,Physics,87
408,2020-02,English,78
409,2020-01,Accounts,40
410,2020-07,Chemistry,95
411,2022-01,Chemistry,60
412,2020-03,Maths,77
413,2022-05,Physics,72
414,2022-08,Accounts,75
415,2020-08,Accounts,40
416,2021-09,English,91
417,2022-11,Maths,49
418,2020-05,English,82
419,2021-09,Physics,83
420,2020-08,Computers,57
421,2020-05,Computers,58
422,2020-12,English,88
423,2020-09,Computers,77
424,2021-03,Computers,44
425,2020-12,Accounts,96
426,2022-03,Computers,59
427,2020-05,Computers,47
428,2021-07,Chemistry,90
429,2020-11,Physics,74
430,2020-04,English,73
431,2021-06,Accounts,83
432,2020-08,Chemistry,69
433,2021-12,Maths,67
434,2021-09,Maths,68
435,2020-11,Chemistry,93
436,2022-01,Accounts,55
437,2022-10,Maths,65
438,2022-06,Accounts,53
439,2022-02,Computers,62
440,2021-09,Chemistry,57
441,2020-07,Chemistry,84
442,2021-02,Accounts,53
443,2022-02,Computers,73
444,2020-02,Computers,70
445,2022-04,English,94
446,2022-08,Accounts,94
447,2021-01,English,98
448,2021-09,Chemistry,82
449,2022-06,Chemistry,58
450,2021-05,Maths,64
451,2022-08,Computers,77
452,2021-02,Chemistry,61
453,2021-08,Computers,78
454,2022-01,English,61
455,2020-10,Chemistry,41
456,2021-06,Accounts,99
457,2020-10,Computers,43
458,2020-12,Accounts,88
459,2020-09,Accounts,44
460,2022-06,Maths,84
461,2021-03,Maths,98
462,2021-01,Physics,74
463,2020-05,Maths,58
464,2022-07,Physics,97
465,2022-11,Chemistry,97
466,2022-03,Chemistry,48
467,2021-03,English,52
468,2021-09,Physics,47
469,2022-03,English,72
470,2022-10,Computers,99
471,2021-12,Chemistry,50
472,2020-04,Computers,73
473,2021-02,Computers,70
474,2022-04,Maths,68
475,2020-02,English,44
476,2022-09,Maths,46
477,2022-03,Maths,72
478,2021-02,English,75
479,2020-04,Maths,72
480,2020-01,English,58
481,2020-06,Physics,88
482,2020-05,Accounts,49
483,2020-12,Chemistry,40
484,2022-08,Chemistry,68
485,2020-06,Accounts,94
486,2020-09,Physics,52
487,2020-05,English,60
488,2022-08,Computers,51
489,2022-09,Physics,58
490,2020-07,Maths,93
491,2020-02,Accounts,82
492,2020-10,Chemistry,69
493,2021-03,Computers,97
494,2020-03,Accounts,41
495,2022-05,Maths,75
496,2020-03,Physics,42
497,2022-01,Computers,92
498,2021-12,Accounts,81
499,2022-06,Maths,54
500,2021-08,Chemistry,43
1,2021-04,Physics,50
2,2020-01,Maths,61
3,2022-07,Computers,87
4,2020-02,Chemistry,45
5,2021-02,Physics,83
6,2021-10,Physics,77
7,2020-08,Computers,93
8,2022-07,Computers,96
9,2022-01,Computers,60
10,2020-09,Chemistry,56
11,2020-08,Maths,54
12,2021-06,Maths,97
13,2020-11,Accounts,80
14,2020-09,English,84
15,2022-01,Accounts,67
16,2020-12,Chemistry,93
17,2021-04,English,57
18,2021-12,English,84
19,2022-12,Computers,44
20,2020-03,English,55
21,2022-01,Accounts,95
22,2020-10,Accounts,59
23,2022-05,Maths,88
24,2020-05,Accounts,82
25,2022-12,Accounts,84
26,2021-01,English,55
27,2021-09,English,56
28,2022-11,Physics,52
29,2021-02,English,94
30,2022-09,Computers,71
31,2020-12,English,40
32,2022-05,Maths,90
33,2021-05,English,53
34,2021-11,English,65
35,2021-01,Chemistry,85
36,2021-06,Chemistry,86
37,2021-06,Accounts,55
38,2021-10,Maths,50
39,2021-09,Computers,74
40,2022-07,Maths,71
41,2021-11,Computers,56
42,2020-09,Computers,69
43,2022-04,Accounts,71
44,2020-07,English,88
45,2022-03,Chemistry,73
46,2022-02,Chemistry,95
47,2022-09,Accounts,87
48,2021-08,English,78
49,2020-12,Physics,86
50,2020-05,Maths,44
51,2020-05,Chemistry,65
52,2022-04,Chemistry,46
53,2020-12,Physics,85
54,2021-09,Maths,59
55,2021-02,Maths,98
56,2020-04,Computers,62
57,2020-05,Accounts,93
58,2022-08,Accounts,68
59,2020-09,Computers,68
60,2022-12,Computers,44
61,2022-08,Physics,57
62,2022-08,Chemistry,64
63,2020-08,Physics,68
64,2021-04,Physics,42
65,2022-08,Computers,80
66,2022-11,Maths,91
67,2021-07,English,42
68,2021-05,Chemistry,45
69,2021-06,Physics,98
70,2020-06,English,44
71,2020-04,Chemistry,74
72,2021-10,Computers,95
73,2020-08,Chemistry,45
74,2020-02,Chemistry,63
75,2021-07,Computers,62
76,2021-03,English,78
77,2022-11,Maths,79
78,2022-03,Physics,96
79,2021-05,Accounts,53
80,2022-11,Physics,55
81,2022-05,Chemistry,69
82,2021-11,Maths,90
83,2020-07,Accounts,62
84,2021-10,Physics,80
85,2020-04,Chemistry,99
86,2021-07,Maths,64
87,2020-11,Physics,90
88,2020-02,Maths,65
89,2022-06,English,45
90,2020-09,Physics,65
91,2020-09,English,88
92,2022-08,Chemistry,87
93,2021-07,Physics,51
94,2020-06,Accounts,48
95,2022-01,Accounts,66
96,2022-01,Physics,75
97,2022-02,Physics,98
98,2022-03,Physics,73
99,2021-03,Accounts,44
100,2022-03,Accounts,72
101,2022-08,Accounts,74
102,2021-07,Maths,88
103,2022-06,English,69
104,2022-09,Computers,78
105,2022-11,English,44
106,2020-07,Computers,45
107,2020-03,Physics,73
108,2022-05,English,80
109,2021-08,Computers,96
110,2021-10,Chemistry,53
111,2020-01,English,42
112,2022-07,Computers,51
113,2021-06,Chemistry,71
114,2021-12,Accounts,69
115,2022-01,Physics,49
116,2022-03,Chemistry,85
117,2022-10,Computers,51
118,2021-09,Computers,40
119,2021-07,Accounts,99
120,2020-03,Accounts,68
121,2022-09,Computers,91
122,2022-11,Physics,76
123,2020-03,English,98
124,2020-11,Physics,61
125,2020-07,Maths,40
126,2022-09,Accounts,90
127,2020-02,Maths,86
128,2021-08,Accounts,55
129,2021-10,Physics,97
130,2022-03,Maths,70
131,2020-11,Computers,54
132,2022-07,Computers,61
133,2022-09,Accounts,64
134,2022-03,Accounts,76
135,2020-06,English,80
136,2021-01,Maths,99
137,2022-11,Physics,90
138,2020-05,Physics,78
139,2022-01,Computers,78
140,2020-02,Physics,77
141,2022-06,Chemistry,80
142,2020-07,Physics,72
143,2020-11,Computers,56
144,2021-12,Physics,66
145,2021-08,Computers,68
146,2022-11,Physics,97
147,2021-07,Accounts,77
148,2021-06,English,97
149,2021-09,Accounts,65
150,2021-01,Maths,42
151,2021-01,Chemistry,99
152,2022-11,Chemistry,56
153,2022-11,Computers,99
154,2022-03,English,90
155,2020-04,Accounts,41
156,2021-03,Accounts,93
157,2022-07,Chemistry,70
158,2022-01,Accounts,86
159,2022-11,Chemistry,98
160,2020-03,Accounts,66
161,2020-01,Physics,71
162,2022-06,Computers,79
163,2020-10,Accounts,41
164,2022-05,Maths,65
165,2020-07,Maths,51
166,2021-04,Maths,59
167,2022-12,Accounts,58
168,2020-10,Computers,42
169,2022-03,Physics,90
170,2020-03,English,94
171,2022-05,Computers,83
172,2022-10,English,52
173,2020-08,Computers,40
174,2021-02,Computers,63
175,2021-12,Accounts,63
176,2021-07,Maths,76
177,2021-03,Maths,56
178,2020-05,Chemistry,76
179,2020-08,Accounts,89
180,2021-11,Maths,60
181,2020-11,Physics,56
182,2021-06,Physics,45
183,2021-02,Accounts,82
184,2022-10,English,88
185,2020-03,English,59
186,2022-10,Maths,55
187,2021-12,Maths,64
188,2022-05,Physics,95
189,2020-05,Physics,63
190,2022-06,English,78
191,2022-02,English,77
192,2021-11,English,94
193,2020-12,Accounts,93
194,2020-02,Physics,83
195,2022-09,English,73
196,2022-12,English,83
197,2022-07,Chemistry,59
198,2020-12,English,53
199,2022-09,Chemistry,74
200,2020-04,Accounts,62
201,2022-07,Accounts,70
202,2020-05,Accounts,58
203,2022-06,Chemistry,59
204,2021-05,Chemistry,94
205,2021-07,Chemistry,42
206,2022-05,English,52
207,2020-11,Accounts,75
208,2021-10,Computers,40
209,2020-06,Chemistry,85
210,2020-06,Computers,77
211,2022-05,Chemistry,88
212,2021-10,Maths,43
213,2021-07,Chemistry,79
214,2021-07,Physics,45
215,2022-02,Chemistry,49
216,2020-04,Maths,84
217,2020-06,Accounts,65
218,2020-08,English,75
219,2022-08,Computers,97
220,2020-04,Accounts,84
221,2021-06,Computers,58
222,2022-02,English,74
223,2021-06,English,96
224,2022-03,Physics,95
225,2022-07,Accounts,77
226,2022-06,Accounts,61
227,2021-08,English,67
228,2020-12,Maths,68
229,2020-05,Maths,68
230,2020-08,Computers,88
231,2021-07,Chemistry,46
232,2021-08,Chemistry,54
233,2021-08,Accounts,77
234,2021-09,English,92
235,2020-10,Accounts,91
236,2020-01,Accounts,40
237,2021-03,Computers,52
238,2021-01,Accounts,74
239,2022-03,Chemistry,58
240,2021-02,Maths,64
241,2020-02,English,73
242,2021-12,English,43
243,2020-03,Accounts,71
244,2020-05,Chemistry,98
245,2022-03,Computers,60
246,2020-09,Computers,88
247,2021-02,Accounts,54
248,2021-04,Computers,40
249,2020-04,Accounts,60
250,2022-07,Maths,72
251,2022-06,Computers,68
252,2022-04,Maths,76
253,2020-07,Maths,53
254,2021-10,Chemistry,79
255,2022-08,English,42
256,2022-11,Chemistry,46
257,2021-06,Maths,96
258,2021-03,Maths,80
259,2020-03,Computers,57
260,2020-04,Maths,54
261,2021-11,Maths,62
262,2020-09,Computers,95
263,2021-11,Maths,69
264,2021-07,Chemistry,73
265,2020-08,Accounts,53
266,2022-12,Chemistry,75
267,2021-07,Maths,69
268,2020-07,Chemistry,56
269,2020-08,Computers,62
270,2021-01,Physics,40
271,2021-05,English,56
272,2022-05,Maths,56
273,2020-05,Computers,80
274,2020-09,Computers,62
275,2022-10,Chemistry,83
276,2022-12,Maths,96
277,2022-10,Accounts,76
278,2021-02,Physics,63
279,2021-09,Physics,46
280,2021-08,Physics,53
281,2020-12,Chemistry,54
282,2022-10,Computers,97
283,2020-02,Computers,63
284,2021-08,Computers,49
285,2022-07,Chemistry,63
286,2022-07,English,80
287,2020-05,Accounts,59
288,2021-02,Accounts,85
289,2022-06,English,76
290,2022-02,English,47
291,2020-09,Computers,50
292,2022-09,Accounts,89
293,2021-03,Maths,47
294,2022-11,Physics,73
295,2022-09,Maths,96
296,2021-06,Computers,77
297,2020-12,Chemistry,41
298,2020-06,Computers,64
299,2020-09,Physics,66
300,2021-04,English,53
301,2020-08,Chemistry,67
302,2020-07,Physics,55
303,2020-02,English,72
304,2022-02,English,79
305,2021-07,Physics,59
306,2021-07,Chemistry,92
307,2022-09,English,85
308,2020-04,Physics,66
309,2021-10,English,54
310,2020-11,Physics,90
311,2022-10,Accounts,62
312,2021-08,Accounts,50
313,2020-04,Accounts,54
314,2021-10,English,59
315,2022-06,Computers,79
316,2020-08,Maths,96
317,2021-04,Physics,79
318,2021-10,Physics,90
319,2021-02,Accounts,98
320,2022-04,Maths,69
321,2021-07,Accounts,41
322,2020-09,Physics,85
323,2020-05,Physics,98
324,2020-10,Computers,47
325,2020-06,Chemistry,72
326,2022-05,English,59
327,2021-08,Maths,50
328,2021-05,English,41
329,2022-11,Chemistry,73
330,2022-10,Maths,62
331,2021-09,Maths,89
332,2020-12,Computers,56
333,2021-09,Accounts,59
334,2022-01,English,68
335,2022-10,Physics,57
336,2020-08,Computers,56
337,2020-04,Computers,93
338,2022-11,Computers,77
339,2021-03,Physics,81
340,2020-08,Physics,88
341,2021-04,Accounts,77
342,2021-08,Physics,68
343,2022-10,Maths,65
344,2021-04,Accounts,86
345,2020-01,Chemistry,61
346,2022-07,Maths,47
347,2021-06,Maths,66
348,2020-12,Computers,61
349,2020-06,Maths,72
350,2021-11,Physics,62
351,2021-02,Physics,88
352,2022-11,Maths,86
353,2022-10,Physics,76
354,2022-01,Physics,41
355,2022-03,Chemistry,92
356,2020-05,Chemistry,44
357,2020-12,Computers,93
358,2022-10,Computers,62
359,2020-01,Maths,71
360,2022-08,English,75
361,2020-12,Maths,93
362,2022-05,Maths,63
363,2021-12,Accounts,66
364,2021-05,Physics,80
365,2020-08,Computers,67
366,2021-06,Accounts,40
367,2022-10,Maths,90
368,2022-03,Chemistry,93
369,2022-02,Chemistry,95
370,2021-02,English,63
371,2021-09,Physics,52
372,2021-02,English,45
373,2022-06,Accounts,92
374,2020-01,English,77
375,2020-01,Accounts,75
376,2020-06,Chemistry,46
377,2020-04,English,71
378,2022-08,Computers,48
379,2020-12,Maths,77
380,2021-01,Accounts,98
381,2022-03,Computers,66
382,2021-11,Accounts,92
383,2022-01,Accounts,43
384,2021-04,Maths,86
385,2021-09,Computers,51
386,2020-11,Physics,95
387,2021-09,Accounts,87
388,2022-07,Accounts,59
389,2022-11,Accounts,76
390,2021-02,Accounts,80
391,2021-02,Maths,97
392,2020-06,Accounts,70
393,2022-01,Accounts,63
394,2022-09,Accounts,49
395,2021-11,Maths,91
396,2020-05,Maths,68
397,2022-10,Maths,80
398,2020-08,Accounts,44
399,2021-04,English,73
400,2020-04,Accounts,88
401,2022-01,Computers,57
402,2022-04,Chemistry,46
403,2020-10,Physics,70
404,2021-10,Accounts,60
405,2021-09,Chemistry,77
406,2020-05,Maths,58
407,2020-03,Computers,98
408,2020-08,Accounts,53
409,2020-12,English,65
410,2021-01,Maths,61
411,2020-07,Physics,72
412,2022-07,Accounts,84
413,2021-06,Physics,71
414,2021-03,Computers,77
415,2021-12,Maths,81
416,2020-05,English,78
417,2021-04,Physics,70
418,2020-02,Maths,84
419,2020-06,Computers,95
420,2022-04,Computers,85
421,2020-10,Physics,62
422,2020-05,English,77
423,2022-10,Physics,98
424,2022-01,Accounts,88
425,2020-10,Physics,93
426,2021-06,Maths,75
427,2021-06,Accounts,44
428,2021-02,Physics,88
429,2021-05,Computers,86
430,2021-09,Physics,82
431,2021-05,Computers,86
432,2021-03,Physics,54
